time_s,X_B_m,Y_B_m,Vx_B_mps,Vy_B_mps
41.32,1.29321196603194,-0.131361751636879,-1.07689285350722e-12,4.24139636500991e-10
41.33,1.29321196603192,-0.131361751632637,-1.07689285350722e-12,4.24139636500991e-10
41.34,1.29321196603191,-0.131361751628396,-1.07689285350722e-12,4.24139636500991e-10
41.35,1.2932119660319,-0.131361751624155,-1.07689285350722e-12,4.24139636500991e-10
41.36,1.29321196603189,-0.131361751619913,-1.07689285350722e-12,4.24139636500991e-10
41.37,1.29321196603188,-0.131361751615672,-1.07689285350722e-12,4.24139636500991e-10
41.38,1.29321196603187,-0.13136175161143,-1.07689285350722e-12,4.24139636500991e-10
41.39,1.29321196603186,-0.131361751607189,-1.07689285350722e-12,4.24139636500991e-10
41.4,1.29321196603185,-0.131361751602948,-1.07689285350722e-12,4.24139636500991e-10
41.41,1.29321196603184,-0.131361751598706,-1.07689285350722e-12,4.24139636500991e-10
41.42,1.29321196603183,-0.131361751594465,-1.07689285350722e-12,4.24139636500991e-10
41.43,1.29321196603182,-0.131361751590224,-1.07689285350722e-12,4.24139636500991e-10
41.44,1.29321196603181,-0.131361751585982,-1.07689285350722e-12,4.24139636500991e-10
41.45,1.2932119660318,-0.131361751581741,-1.07689285350722e-12,4.24139636500991e-10
41.46,1.29321196603179,-0.131361751577499,-1.07689285350722e-12,4.24139636500991e-10
41.47,1.29321196603178,-0.131361751573258,-1.07689285350722e-12,4.24139636500991e-10
41.48,1.29321196603176,-0.131361751569017,-1.07689285350722e-12,4.24139636500991e-10
41.49,1.29321196603175,-0.131361751564775,-1.07689285350722e-12,4.24139636500991e-10
41.5,1.29321196603174,-0.131361751560534,-1.07689285350722e-12,4.24139636500991e-10
41.51,1.29321196603173,-0.131361751556292,-1.07689285350722e-12,4.24139636500991e-10
41.52,1.29321196603172,-0.131361751552051,-1.07689285350722e-12,4.24139636500991e-10
41.53,1.29321196603171,-0.13136175154781,-1.07689285350722e-12,4.24139636500991e-10
41.54,1.2932119660317,-0.131361751543568,-1.07689285350722e-12,4.24139636500991e-10
41.55,1.29321196603169,-0.131361751539327,-1.07689285350722e-12,4.24139636500991e-10
41.56,1.29321196603168,-0.131361751535086,-1.07689285350722e-12,4.24139636500991e-10
41.57,1.29321196603167,-0.131361751530844,-1.07689285350722e-12,4.24139636500991e-10
41.58,1.29321196603166,-0.131361751526603,-1.07689285350722e-12,4.24139636500991e-10
41.59,1.29321196603165,-0.131361751522361,-1.07689285350722e-12,4.24139636500991e-10
41.6,1.29321196603164,-0.13136175151812,-1.07689285350722e-12,4.24139636500991e-10
41.61,1.29321196603163,-0.131361751513879,-1.07689285350722e-12,4.24139636500991e-10
41.62,1.29321196603162,-0.131361751509637,-1.07689285350722e-12,4.24139636500991e-10
41.63,1.2932119660316,-0.131361751505396,-1.07689285350722e-12,4.24139636500991e-10
41.64,1.29321196603159,-0.131361751501154,-1.07689285350722e-12,4.24139636500991e-10
41.65,1.29321196603158,-0.131361751496913,-1.07689285350722e-12,4.24139636500991e-10
41.66,1.29321196603157,-0.131361751492672,-1.07689285350722e-12,4.24139636500991e-10
41.67,1.29321196603156,-0.13136175148843,-1.07689285350722e-12,4.24139636500991e-10
41.68,1.29321196603155,-0.131361751484189,-1.07689285350722e-12,4.24139636500991e-10
41.69,1.29321196603154,-0.131361751479948,-1.07689285350722e-12,4.24139636500991e-10
41.7,1.29321196603153,-0.131361751475706,-1.07689285350722e-12,4.24139636500991e-10
41.71,0,0,0,0
41.72,0,0,0,0
41.73,0,0,0,0
41.74,0,0,0,0
41.75,0,0,0,0
41.76,0,0,0,0
41.77,0,0,0,0
41.78,0,0,0,0
41.79,0,0,0,0
41.8,0,0,0,0
41.81,0,0,0,0
41.82,0,0,0,0
41.83,0,0,0,0
41.84,0,0,0,0
41.85,0,0,0,0
41.86,0,0,0,0
41.87,0,0,0,0
41.88,0,0,0,0
41.89,0,0,0,0
41.9,0,0,0,0
41.91,0,0,0,0
41.92,0,0,0,0
41.93,0,0,0,0
41.94,0,0,0,0
41.95,0,0,0,0
41.96,0,0,0,0
41.97,0,0,0,0
41.98,0,0,0,0
41.99,0,0,0,0
42,0,0,0,0
42.01,0,0,0,0
42.02,0,0,0,0
42.03,0,0,0,0
42.04,0,0,0,0
42.05,0,0,0,0
42.06,0,0,0,0
42.07,0,0,0,0
42.08,0,0,0,0
42.09,0,0,0,0
42.1,0,0,0,0
42.11,0,0,0,0
42.12,0,0,0,0
42.13,0,0,0,0
42.14,0,0,0,0
42.15,0,0,0,0
42.16,0,0,0,0
42.17,0,0,0,0
42.18,0,0,0,0
42.19,0,0,0,0
42.2,0,0,0,0
42.21,0,0,0,0
42.22,0,0,0,0
42.23,0,0,0,0
42.24,0,0,0,0
42.25,0,0,0,0
42.26,0,0,0,0
42.27,0,0,0,0
42.28,0,0,0,0
42.29,0,0,0,0
42.3,0,0,0,0
42.31,0,0,0,0
42.32,0,0,0,0
42.33,0,0,0,0
42.34,0,0,0,0
42.35,0,0,0,0
42.36,0,0,0,0
42.37,0,0,0,0
42.38,0,0,0,0
42.39,0,0,0,0
42.4,0,0,0,0
42.41,0,0,0,0
42.42,0,0,0,0
42.43,0,0,0,0
42.44,0,0,0,0
42.45,0,0,0,0
42.46,0,0,0,0
42.47,0,0,0,0
42.48,0,0,0,0
42.49,0,0,0,0
42.5,0,0,0,0
42.51,0,0,0,0
42.52,0,0,0,0
42.53,0,0,0,0
42.54,0,0,0,0
42.55,0,0,0,0
42.56,0,0,0,0
42.57,0,0,0,0
42.58,0,0,0,0
42.59,0,0,0,0
42.6,0,0,0,0
42.61,0,0,0,0
42.62,0,0,0,0
42.63,0,0,0,0
42.64,0,0,0,0
42.65,0,0,0,0
42.66,0,0,0,0
42.67,0,0,0,0
42.68,0,0,0,0
42.69,0,0,0,0
42.7,0,0,0,0
42.71,0,0,0,0
42.72,0,0,0,0
42.73,0,0,0,0
42.74,0,0,0,0
42.75,0,0,0,0
42.76,0,0,0,0
42.77,0,0,0,0
42.78,0,0,0,0
42.79,0,0,0,0
42.8,0,0,0,0
42.81,0,0,0,0
42.82,0,0,0,0
42.83,0,0,0,0
42.84,0,0,0,0
42.85,0,0,0,0
42.86,0,0,0,0
42.87,0,0,0,0
42.88,0,0,0,0
42.89,0,0,0,0
42.9,0,0,0,0
42.91,0,0,0,0
42.92,0,0,0,0
42.93,0,0,0,0
42.94,0,0,0,0
42.95,0,0,0,0
42.96,0,0,0,0
42.97,0,0,0,0
42.98,0,0,0,0
42.99,0,0,0,0
43,0,0,0,0
43.01,0,0,0,0
43.02,0,0,0,0
43.03,0,0,0,0
43.04,0,0,0,0
43.05,0,0,0,0
43.06,0,0,0,0
43.07,0,0,0,0
43.08,0,0,0,0
43.09,0,0,0,0
43.1,0,0,0,0
43.11,0,0,0,0
43.12,0,0,0,0
43.13,0,0,0,0
43.14,0,0,0,0
43.15,0,0,0,0
43.16,0,0,0,0
43.17,0,0,0,0
43.18,0,0,0,0
43.19,0,0,0,0
43.2,0,0,0,0
43.21,0,0,0,0
43.22,0,0,0,0
43.23,0,0,0,0
43.24,0,0,0,0
43.25,0,0,0,0
43.26,0,0,0,0
43.27,0,0,0,0
43.28,0,0,0,0
43.29,0,0,0,0
43.3,0,0,0,0
43.31,0,0,0,0
43.32,0,0,0,0
43.33,0,0,0,0
43.34,0,0,0,0
43.35,0,0,0,0
43.36,0,0,0,0
43.37,0,0,0,0
43.38,0,0,0,0
43.39,0,0,0,0
43.4,0,0,0,0
43.41,0,0,0,0
43.42,0,0,0,0
43.43,0,0,0,0
43.44,0,0,0,0
43.45,0,0,0,0
43.46,0,0,0,0
43.47,0,0,0,0
43.48,0,0,0,0
43.49,0,0,0,0
43.5,0,0,0,0
43.51,0,0,0,0
43.52,0,0,0,0
43.53,0,0,0,0
43.54,0,0,0,0
43.55,0,0,0,0
43.56,0,0,0,0
43.57,0,0,0,0
43.58,0,0,0,0
43.59,0,0,0,0
43.6,0,0,0,0
43.61,0,0,0,0
43.62,0,0,0,0
43.63,0,0,0,0
43.64,0,0,0,0
43.65,0,0,0,0
43.66,0,0,0,0
43.67,0,0,0,0
43.68,0,0,0,0
43.69,0,0,0,0
43.7,0,0,0,0
43.71,0,0,0,0
43.72,0,0,0,0
43.73,0,0,0,0
43.74,0,0,0,0
43.75,0,0,0,0
43.76,0,0,0,0
43.77,0,0,0,0
43.78,0,0,0,0
43.79,0,0,0,0
43.8,0,0,0,0
43.81,0,0,0,0
43.82,0,0,0,0
43.83,0,0,0,0
43.84,0,0,0,0
43.85,0,0,0,0
43.86,0,0,0,0
43.87,0,0,0,0
43.88,0,0,0,0
43.89,0,0,0,0
43.9,0,0,0,0
43.91,0,0,0,0
43.92,0,0,0,0
43.93,0,0,0,0
43.94,0,0,0,0
43.95,0,0,0,0
43.96,0,0,0,0
43.97,0,0,0,0
43.98,0,0,0,0
43.99,0,0,0,0
44,0,0,0,0
44.01,0,0,0,0
44.02,0,0,0,0
44.03,0,0,0,0
44.04,0,0,0,0
44.05,0,0,0,0
44.06,0,0,0,0
44.07,0,0,0,0
44.08,0,0,0,0
44.09,0,0,0,0
44.1,0,0,0,0
44.11,0,0,0,0
44.12,0,0,0,0
44.13,0,0,0,0
44.14,0,0,0,0
44.15,0,0,0,0
44.16,0,0,0,0
44.17,0,0,0,0
44.18,0,0,0,0
44.19,0,0,0,0
44.2,0,0,0,0
44.21,0,0,0,0
44.22,0,0,0,0
44.23,0,0,0,0
44.24,0,0,0,0
44.25,0,0,0,0
44.26,0,0,0,0
44.27,0,0,0,0
44.28,0,0,0,0
44.29,0,0,0,0
44.3,0,0,0,0
44.31,0,0,0,0
44.32,0,0,0,0
44.33,0,0,0,0
44.34,0,0,0,0
44.35,0,0,0,0
44.36,0,0,0,0
44.37,0,0,0,0
44.38,0,0,0,0
44.39,0,0,0,0
44.4,0,0,0,0
44.41,0,0,0,0
44.42,0,0,0,0
44.43,0,0,0,0
44.44,0,0,0,0
44.45,0,0,0,0
44.46,0,0,0,0
44.47,0,0,0,0
44.48,0,0,0,0
44.49,0,0,0,0
44.5,0,0,0,0
44.51,0,0,0,0
44.52,0,0,0,0
44.53,0,0,0,0
44.54,0,0,0,0
44.55,0,0,0,0
44.56,0,0,0,0
44.57,0,0,0,0
44.58,0,0,0,0
44.59,0,0,0,0
44.6,0,0,0,0
44.61,0,0,0,0
44.62,0,0,0,0
44.63,0,0,0,0
44.64,0,0,0,0
44.65,0,0,0,0
44.66,0,0,0,0
44.67,0,0,0,0
44.68,0,0,0,0
44.69,0,0,0,0
44.7,0,0,0,0
44.71,0,0,0,0
44.72,0,0,0,0
44.73,0,0,0,0
44.74,0,0,0,0
44.75,0,0,0,0
44.76,0,0,0,0
44.77,0,0,0,0
44.78,0,0,0,0
44.79,0,0,0,0
44.8,0,0,0,0
44.81,0,0,0,0
44.82,0,0,0,0
44.83,0,0,0,0
44.84,0,0,0,0
44.85,0,0,0,0
44.86,0,0,0,0
44.87,0,0,0,0
44.88,0,0,0,0
44.89,0,0,0,0
44.9,0,0,0,0
44.91,0,0,0,0
44.92,0,0,0,0
44.93,0,0,0,0
44.94,0,0,0,0
44.95,0,0,0,0
44.96,0,0,0,0
44.97,0,0,0,0
44.98,0,0,0,0
44.99,0,0,0,0
45,0,0,0,0
45.01,0,0,0,0
45.02,0,0,0,0
45.03,0,0,0,0
45.04,0,0,0,0
45.05,0,0,0,0
45.06,0,0,0,0
45.07,0,0,0,0
45.08,0,0,0,0
45.09,0,0,0,0
45.1,0,0,0,0
45.11,0,0,0,0
45.12,0,0,0,0
45.13,0,0,0,0
45.14,0,0,0,0
45.15,0,0,0,0
45.16,0,0,0,0
45.17,0,0,0,0
45.18,0,0,0,0
45.19,0,0,0,0
45.2,0,0,0,0
45.21,0,0,0,0
45.22,0,0,0,0
45.23,0,0,0,0
45.24,0,0,0,0
45.25,0,0,0,0
45.26,0,0,0,0
45.27,0,0,0,0
45.28,0,0,0,0
45.29,0,0,0,0
45.3,0,0,0,0
45.31,0,0,0,0
45.32,0,0,0,0
45.33,0,0,0,0
45.34,0,0,0,0
45.35,0,0,0,0
45.36,0,0,0,0
45.37,0,0,0,0
45.38,0,0,0,0
45.39,0,0,0,0
45.4,0,0,0,0
45.41,0,0,0,0
45.42,0,0,0,0
45.43,0,0,0,0
45.44,0,0,0,0
45.45,0,0,0,0
45.46,0,0,0,0
45.47,0,0,0,0
45.48,0,0,0,0
45.49,0,0,0,0
45.5,0,0,0,0
45.51,0,0,0,0
45.52,0,0,0,0
45.53,0,0,0,0
45.54,0,0,0,0
45.55,0,0,0,0
45.56,0,0,0,0
45.57,0,0,0,0
45.58,0,0,0,0
45.59,0,0,0,0
45.6,0,0,0,0
45.61,0,0,0,0
45.62,0,0,0,0
45.63,0,0,0,0
45.64,0,0,0,0
45.65,0,0,0,0
45.66,0,0,0,0
45.67,0,0,0,0
45.68,0,0,0,0
45.69,0,0,0,0
45.7,0,0,0,0
45.71,0,0,0,0
45.72,0,0,0,0
45.73,0,0,0,0
45.74,0,0,0,0
45.75,0,0,0,0
45.76,0,0,0,0
45.77,0,0,0,0
45.78,0,0,0,0
45.79,0,0,0,0
45.8,0,0,0,0
45.81,0,0,0,0
45.82,0,0,0,0
45.83,0,0,0,0
45.84,0,0,0,0
45.85,0,0,0,0
45.86,0,0,0,0
45.87,0,0,0,0
45.88,0,0,0,0
45.89,0,0,0,0
45.9,0,0,0,0
45.91,0,0,0,0
45.92,0,0,0,0
45.93,0,0,0,0
45.94,0,0,0,0
45.95,0,0,0,0
45.96,0,0,0,0
45.97,0,0,0,0
45.98,0,0,0,0
45.99,0,0,0,0
46,0,0,0,0
46.01,0,0,0,0
46.02,0,0,0,0
46.03,0,0,0,0
46.04,0,0,0,0
46.05,0,0,0,0
46.06,0,0,0,0
46.07,0,0,0,0
46.08,0,0,0,0
46.09,0,0,0,0
46.1,0,0,0,0
46.11,0,0,0,0
46.12,0,0,0,0
46.13,0,0,0,0
46.14,0,0,0,0
46.15,0,0,0,0
46.16,0,0,0,0
46.17,0,0,0,0
46.18,0,0,0,0
46.19,0,0,0,0
46.2,0,0,0,0
46.21,0,0,0,0
46.22,0,0,0,0
46.23,0,0,0,0
46.24,0,0,0,0
46.25,0,0,0,0
46.26,0,0,0,0
46.27,0,0,0,0
46.28,0,0,0,0
46.29,0,0,0,0
46.3,0,0,0,0
46.31,0,0,0,0
46.32,0,0,0,0
46.33,0,0,0,0
46.34,0,0,0,0
46.35,0,0,0,0
46.36,0,0,0,0
46.37,0,0,0,0
46.38,0,0,0,0
46.39,0,0,0,0
46.4,0,0,0,0
46.41,0,0,0,0
46.42,0,0,0,0
46.43,0,0,0,0
46.44,0,0,0,0
46.45,0,0,0,0
46.46,0,0,0,0
46.47,0,0,0,0
46.48,0,0,0,0
46.49,0,0,0,0
46.5,0,0,0,0
46.51,0,0,0,0
46.52,0,0,0,0
46.53,0,0,0,0
46.54,0,0,0,0
46.55,0,0,0,0
46.56,0,0,0,0
46.57,0,0,0,0
46.58,0,0,0,0
46.59,0,0,0,0
46.6,0,0,0,0
46.61,0,0,0,0
46.62,0,0,0,0
46.63,0,0,0,0
46.64,0,0,0,0
46.65,0,0,0,0
46.66,0,0,0,0
46.67,0,0,0,0
46.68,0,0,0,0
46.69,0,0,0,0
46.7,0,0,0,0
46.71,0,0,0,0
46.72,0,0,0,0
46.73,0,0,0,0
46.74,0,0,0,0
46.75,0,0,0,0
46.76,0,0,0,0
46.77,0,0,0,0
46.78,0,0,0,0
46.79,0,0,0,0
46.8,0,0,0,0
46.81,0,0,0,0
46.82,0,0,0,0
46.83,0,0,0,0
46.84,0,0,0,0
46.85,0,0,0,0
46.86,0,0,0,0
46.87,0,0,0,0
46.88,0,0,0,0
46.89,0,0,0,0
46.9,0,0,0,0
46.91,0,0,0,0
46.92,0,0,0,0
46.93,0,0,0,0
46.94,0,0,0,0
46.95,0,0,0,0
46.96,0,0,0,0
46.97,0,0,0,0
46.98,0,0,0,0
46.99,0,0,0,0
47,0,0,0,0
47.01,0,0,0,0
47.02,0,0,0,0
47.03,0,0,0,0
47.04,0,0,0,0
47.05,0,0,0,0
47.06,0,0,0,0
47.07,0,0,0,0
47.08,0,0,0,0
47.09,0,0,0,0
47.1,0,0,0,0
47.11,0,0,0,0
47.12,0,0,0,0
47.13,0,0,0,0
47.14,0,0,0,0
47.15,0,0,0,0
47.16,0,0,0,0
47.17,0,0,0,0
47.18,0,0,0,0
47.19,0,0,0,0
47.2,0,0,0,0
47.21,0,0,0,0
47.22,0,0,0,0
47.23,0,0,0,0
47.24,0,0,0,0
47.25,0,0,0,0
47.26,0,0,0,0
47.27,0,0,0,0
47.28,0,0,0,0
47.29,0,0,0,0
47.3,0,0,0,0
47.31,0,0,0,0
47.32,0,0,0,0
47.33,0,0,0,0
47.34,0,0,0,0
47.35,0,0,0,0
47.36,0,0,0,0
47.37,0,0,0,0
47.38,0,0,0,0
47.39,0,0,0,0
47.4,0,0,0,0
47.41,0,0,0,0
47.42,0,0,0,0
47.43,0,0,0,0
47.44,0,0,0,0
47.45,0,0,0,0
47.46,0,0,0,0
47.47,0,0,0,0
47.48,0,0,0,0
47.49,0,0,0,0
47.5,0,0,0,0
47.51,0,0,0,0
47.52,0,0,0,0
47.53,0,0,0,0
47.54,0,0,0,0
47.55,0,0,0,0
47.56,0,0,0,0
47.57,0,0,0,0
47.58,0,0,0,0
47.59,0,0,0,0
47.6,0,0,0,0
47.61,0,0,0,0
47.62,0,0,0,0
47.63,0,0,0,0
47.64,0,0,0,0
47.65,0,0,0,0
47.66,0,0,0,0
47.67,0,0,0,0
47.68,0,0,0,0
47.69,0,0,0,0
47.7,0,0,0,0
47.71,0,0,0,0
47.72,0,0,0,0
47.73,0,0,0,0
47.74,0,0,0,0
47.75,0,0,0,0
47.76,0,0,0,0
47.77,0,0,0,0
47.78,0,0,0,0
47.79,0,0,0,0
47.8,0,0,0,0
47.81,0,0,0,0
47.82,0,0,0,0
47.83,0,0,0,0
47.84,0,0,0,0
47.85,0,0,0,0
47.86,0,0,0,0
47.87,0,0,0,0
47.88,0,0,0,0
47.89,0,0,0,0
47.9,0,0,0,0
47.91,0,0,0,0
47.92,0,0,0,0
47.93,0,0,0,0
47.94,0,0,0,0
47.95,0,0,0,0
47.96,0,0,0,0
47.97,0,0,0,0
47.98,0,0,0,0
47.99,0,0,0,0
48,0,0,0,0
48.01,0,0,0,0
48.02,0,0,0,0
48.03,0,0,0,0
48.04,0,0,0,0
48.05,0,0,0,0
48.06,0,0,0,0
48.07,0,0,0,0
48.08,0,0,0,0
48.09,0,0,0,0
48.1,0,0,0,0
48.11,0,0,0,0
48.12,0,0,0,0
48.13,0,0,0,0
48.14,0,0,0,0
48.15,0,0,0,0
48.16,0,0,0,0
48.17,0,0,0,0
48.18,0,0,0,0
48.19,0,0,0,0
48.2,0,0,0,0
48.21,0,0,0,0
48.22,0,0,0,0
48.23,0,0,0,0
48.24,0,0,0,0
48.25,0,0,0,0
48.26,0,0,0,0
48.27,0,0,0,0
48.28,0,0,0,0
48.29,0,0,0,0
48.3,0,0,0,0
48.31,0,0,0,0
48.32,0,0,0,0
48.33,0,0,0,0
48.34,0,0,0,0
48.35,0,0,0,0
48.36,0,0,0,0
48.37,0,0,0,0
48.38,0,0,0,0
48.39,0,0,0,0
48.4,0,0,0,0
48.41,0,0,0,0
48.42,0,0,0,0
48.43,0,0,0,0
48.44,0,0,0,0
48.45,0,0,0,0
48.46,0,0,0,0
48.47,0,0,0,0
48.48,0,0,0,0
48.49,0,0,0,0
48.5,0,0,0,0
48.51,0,0,0,0
48.52,0,0,0,0
48.53,0,0,0,0
48.54,0,0,0,0
48.55,0,0,0,0
48.56,0,0,0,0
48.57,0,0,0,0
48.58,0,0,0,0
48.59,0,0,0,0
48.6,0,0,0,0
48.61,0,0,0,0
48.62,0,0,0,0
48.63,0,0,0,0
48.64,0,0,0,0
48.65,0,0,0,0
48.66,0,0,0,0
48.67,0,0,0,0
48.68,0,0,0,0
48.69,0,0,0,0
48.7,0,0,0,0
48.71,0,0,0,0
48.72,0,0,0,0
48.73,0,0,0,0
48.74,0,0,0,0
48.75,0,0,0,0
48.76,0,0,0,0
48.77,0,0,0,0
48.78,0,0,0,0
48.79,0,0,0,0
48.8,0,0,0,0
48.81,0,0,0,0
48.82,0,0,0,0
48.83,0,0,0,0
48.84,0,0,0,0
48.85,0,0,0,0
48.86,0,0,0,0
48.87,0,0,0,0
48.88,0,0,0,0
48.89,0,0,0,0
48.9,0,0,0,0
48.91,0,0,0,0
48.92,0,0,0,0
48.93,0,0,0,0
48.94,0,0,0,0
48.95,0,0,0,0
48.96,0,0,0,0
48.97,0,0,0,0
48.98,0,0,0,0
48.99,0,0,0,0
49,0,0,0,0
49.01,0,0,0,0
49.02,0,0,0,0
49.03,0,0,0,0
49.04,0,0,0,0
49.05,0,0,0,0
49.06,0,0,0,0
49.07,0,0,0,0
49.08,0,0,0,0
49.09,0,0,0,0
49.1,0,0,0,0
49.11,0,0,0,0
49.12,0,0,0,0
49.13,0,0,0,0
49.14,0,0,0,0
49.15,0,0,0,0
49.16,0,0,0,0
49.17,0,0,0,0
49.18,0,0,0,0
49.19,0,0,0,0
49.2,0,0,0,0
49.21,0,0,0,0
49.22,0,0,0,0
49.23,0,0,0,0
49.24,0,0,0,0
49.25,0,0,0,0
49.26,0,0,0,0
49.27,0,0,0,0
49.28,0,0,0,0
49.29,0,0,0,0
49.3,0,0,0,0
49.31,0,0,0,0
49.32,0,0,0,0
49.33,0,0,0,0
49.34,0,0,0,0
49.35,0,0,0,0
49.36,0,0,0,0
49.37,0,0,0,0
49.38,0,0,0,0
49.39,0,0,0,0
49.4,0,0,0,0
49.41,0,0,0,0
49.42,0,0,0,0
49.43,0,0,0,0
49.44,0,0,0,0
49.45,0,0,0,0
49.46,0,0,0,0
49.47,0,0,0,0
49.48,0,0,0,0
49.49,0,0,0,0
49.5,0,0,0,0
49.51,0,0,0,0
49.52,0,0,0,0
49.53,0,0,0,0
49.54,0,0,0,0
49.55,0,0,0,0
49.56,0,0,0,0
49.57,0,0,0,0
49.58,0,0,0,0
49.59,0,0,0,0
49.6,0,0,0,0
49.61,0,0,0,0
49.62,0,0,0,0
49.63,0,0,0,0
49.64,0,0,0,0
49.65,0,0,0,0
49.66,0,0,0,0
49.67,0,0,0,0
49.68,0,0,0,0
49.69,0,0,0,0
49.7,0,0,0,0
49.71,0,0,0,0
49.72,0,0,0,0
49.73,0,0,0,0
49.74,0,0,0,0
49.75,0,0,0,0
49.76,0,0,0,0
49.77,0,0,0,0
49.78,0,0,0,0
49.79,0,0,0,0
49.8,0,0,0,0
49.81,0,0,0,0
49.82,0,0,0,0
49.83,0,0,0,0
49.84,0,0,0,0
49.85,0,0,0,0
49.86,0,0,0,0
49.87,0,0,0,0
49.88,0,0,0,0
49.89,0,0,0,0
49.9,0,0,0,0
49.91,0,0,0,0
49.92,0,0,0,0
49.93,0,0,0,0
49.94,0,0,0,0
49.95,0,0,0,0
49.96,0,0,0,0
49.97,0,0,0,0
49.98,0,0,0,0
49.99,0,0,0,0
50,0,0,0,0
50.01,0,0,0,0
50.02,0,0,0,0
50.03,0,0,0,0
50.04,0,0,0,0
50.05,0,0,0,0
50.06,0,0,0,0
50.07,0,0,0,0
50.08,0,0,0,0
50.09,0,0,0,0
50.1,0,0,0,0
50.11,0,0,0,0
50.12,0,0,0,0
50.13,0,0,0,0
50.14,0,0,0,0
50.15,0,0,0,0
50.16,0,0,0,0
50.17,0,0,0,0
50.18,0,0,0,0
50.19,0,0,0,0
50.2,0,0,0,0
50.21,0,0,0,0
50.22,0,0,0,0
50.23,0,0,0,0
50.24,0,0,0,0
50.25,0,0,0,0
50.26,0,0,0,0
50.27,0,0,0,0
50.28,0,0,0,0
50.29,0,0,0,0
50.3,0,0,0,0
50.31,0,0,0,0
50.32,0,0,0,0
50.33,0,0,0,0
50.34,0,0,0,0
50.35,0,0,0,0
50.36,0,0,0,0
50.37,0,0,0,0
50.38,0,0,0,0
50.39,0,0,0,0
50.4,0,0,0,0
50.41,0,0,0,0
50.42,0,0,0,0
50.43,0,0,0,0
50.44,0,0,0,0
50.45,0,0,0,0
50.46,0,0,0,0
50.47,0,0,0,0
50.48,0,0,0,0
50.49,0,0,0,0
50.5,0,0,0,0
50.51,0,0,0,0
50.52,0,0,0,0
50.53,0,0,0,0
50.54,0,0,0,0
50.55,0,0,0,0
50.56,0,0,0,0
50.57,0,0,0,0
50.58,0,0,0,0
50.59,0,0,0,0
50.6,0,0,0,0
50.61,0,0,0,0
50.62,0,0,0,0
50.63,0,0,0,0
50.64,0,0,0,0
50.65,0,0,0,0
50.66,0,0,0,0
50.67,0,0,0,0
50.68,0,0,0,0
50.69,0,0,0,0
50.7,0,0,0,0
50.71,0,0,0,0
50.72,0,0,0,0
50.73,0,0,0,0
50.74,0,0,0,0
50.75,0,0,0,0
50.76,0,0,0,0
50.77,0,0,0,0
50.78,0,0,0,0
50.79,0,0,0,0
50.8,0,0,0,0
50.81,0,0,0,0
50.82,0,0,0,0
50.83,0,0,0,0
50.84,0,0,0,0
50.85,0,0,0,0
50.86,0,0,0,0
50.87,0,0,0,0
50.88,0,0,0,0
50.89,0,0,0,0
50.9,0,0,0,0
50.91,0,0,0,0
50.92,0,0,0,0
50.93,0,0,0,0
50.94,0,0,0,0
50.95,0,0,0,0
50.96,0,0,0,0
50.97,0,0,0,0
50.98,0,0,0,0
50.99,0,0,0,0
51,0,0,0,0
51.01,0,0,0,0
51.02,0,0,0,0
51.03,0,0,0,0
51.04,0,0,0,0
51.05,0,0,0,0
51.06,0,0,0,0
51.07,0,0,0,0
51.08,0,0,0,0
51.09,0,0,0,0
51.1,0,0,0,0
51.11,0,0,0,0
51.12,0,0,0,0
51.13,0,0,0,0
51.14,0,0,0,0
51.15,0,0,0,0
51.16,0,0,0,0
51.17,0,0,0,0
51.18,0,0,0,0
51.19,0,0,0,0
51.2,0,0,0,0
51.21,0,0,0,0
51.22,0,0,0,0
51.23,0,0,0,0
51.24,0,0,0,0
51.25,0,0,0,0
51.26,0,0,0,0
51.27,0,0,0,0
51.28,0,0,0,0
51.29,0,0,0,0
51.3,0,0,0,0
51.31,0,0,0,0
51.32,0,0,0,0
51.33,0,0,0,0
51.34,0,0,0,0
51.35,0,0,0,0
51.36,0,0,0,0
51.37,0,0,0,0
51.38,0,0,0,0
51.39,0,0,0,0
51.4,0,0,0,0
51.41,0,0,0,0
51.42,0,0,0,0
51.43,0,0,0,0
51.44,0,0,0,0
51.45,0,0,0,0
51.46,0,0,0,0
51.47,0,0,0,0
51.48,0,0,0,0
51.49,0,0,0,0
51.5,0,0,0,0
51.51,0,0,0,0
51.52,0,0,0,0
51.53,0,0,0,0
51.54,0,0,0,0
51.55,0,0,0,0
51.56,0,0,0,0
51.57,0,0,0,0
51.58,0,0,0,0
51.59,0,0,0,0
51.6,0,0,0,0
51.61,0,0,0,0
51.62,0,0,0,0
51.63,0,0,0,0
51.64,0,0,0,0
51.65,0,0,0,0
51.66,0,0,0,0
51.67,0,0,0,0
51.68,0,0,0,0
51.69,0,0,0,0
51.7,0,0,0,0
51.71,0,0,0,0
51.72,0,0,0,0
51.73,0,0,0,0
51.74,0,0,0,0
51.75,0,0,0,0
51.76,0,0,0,0
51.77,0,0,0,0
51.78,0,0,0,0
51.79,0,0,0,0
51.8,0,0,0,0
51.81,0,0,0,0
51.82,0,0,0,0
51.83,0,0,0,0
51.84,0,0,0,0
51.85,0,0,0,0
51.86,0,0,0,0
51.87,0,0,0,0
51.88,0,0,0,0
51.89,0,0,0,0
51.9,0,0,0,0
51.91,0,0,0,0
51.92,0,0,0,0
